Ploeger AT4103 I Slurry Injection I Veenhuis I Massey Ferguson & Pichon,3193,240,"Aujourd'hui on se retrouve un magnifique chantier d'épandage de lisier dans le Finistère, avec 2 ensembles (Massey Ferguson 8732 & 7726 + Pichon 16 & 30 m³) au ravitaillement. Au champ, on retrouve un automoteur Ploeger AT4103 avec un enfouisseur Veenhuis de 6.80m dans une parcelle de 20ha.
De quoi occuper les 400 cv de l'automoteur sur ce relief un peu valloné!!!!

Bon visionnage!!!!!",2021-04-04 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],DgoblNl27b0
On retourne (enfin!!!) au Salon de l'Agriculture !,13392,775,"S'abonner en 1 clic !
https://www.youtube.com/channel/UCXur-8uR91-dEiafZevXwGQ/?sub_confirmation=1

Bonjour à toutes et à tous,

PowerBoost est l’émission TV entièrement consacrée à l'agriculture !

Si vous avez aimé cette émission n’hésitez pas à la partager, et à venir parler agriculture avec nous sur :
Instagram : Powerboosttv
Facebook : http://www.facebook.com/powerboosttv
Twitter : https://twitter.com/Power_Boost
Snapchat : Powerboosttv

Nos sites partenaires :
http://www.agriculture-nt.com
http://www.machinisme-actualites.com",2022-03-05 00:00:00,PowerBoost,UCXur-8uR91-dEiafZevXwGQ,https://www.youtube.com/channel/UCXur-8uR91-dEiafZevXwGQ,"['Youtube', 'tracteur', 'machinisme agricole', 'agriculture', 'tracteur agricole', 'agricole', 'moissonneuse batteuse', 'ensileuse', 'john deere', 'claas', 'fendt', 'valtra', 'deutz-fahr', 'tracteur routier', 'PowerBoost agritechnica', 'émission tv agricole', 'John', 'Deere', 'John Deere', 'moisson', 'Same Deutz Fahr', 'same', 'deutz', 'fahr', 'Kuhn', 'CaseIH', 'Lemken', 'Krone', 'bretagne', 'basque', 'corse', 'paysan', 'agriculteur', 'innovation', 'drone', 'blé', 'orge', 'TOTY', 'Forexpo', 'matériel']",ub29mxkbTfg
"Robotique et nouvelles technologies présentées aux ""Culturales 2021""",373,330,"La vidéo présente les activités des startups suivantes : 
0:00 Introduction
0:37 Naïo Technologies
1:54 Meropy Scouting robot SentiV
3:13 Trector SITIA
5:01 Conclusion",2021-07-04 00:00:00,Farm Demo,UCdigVLNjyy5YrAdHl5G2frA,https://www.youtube.com/channel/UCdigVLNjyy5YrAdHl5G2frA,['yt:cc=on'],--YfGdcUD8U
newsabeilles,377,252,"Corentin, Nicolas, Steeve, Alexandre et Mathias nous invitent à rencontrer Raymond Sénéchaud, enseignant chargé des activités autour du rucher du lycée Nat'Thuré Végétal.",2014-06-24 00:00:00,Pôle de Formation Nat'Thuré Végétal,UC8Bto_si-dhlVO8sUBhv9-w,https://www.youtube.com/channel/UC8Bto_si-dhlVO8sUBhv9-w,[],-2RQOEUcv5Q
[Agriculture] Introduction,287,64,,2018-01-16 00:00:00,Formation Professionnelle Maroc,UCER6IpG62MJgMzdgMhDad2g,https://www.youtube.com/channel/UCER6IpG62MJgMzdgMhDad2g,"['Agriculture', 'Maroc', 'Formation', 'Professionnelle', 'métier', 'Administration', 'orientation', 'jeune']",9VgUY5rGEpw
Pulvérisateur automoteur john deere 5430i avec rampe 24m,1255,136,Traitements,2018-03-20 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['pulvérisateur', 'john deere']",qSmZLejWFoc
La paysannerie du futur,262,90,Les terminales agroéquipement  du LPA Pierre Paul Riquet de Castelnaudary vous présentent leur dernier film pour le concours Cultures agri 2018,2018-01-02 00:00:00,vic D,UC6spQnaIgJLhdX1hKfen2Jg,https://www.youtube.com/channel/UC6spQnaIgJLhdX1hKfen2Jg,"['LPA Castelnaudary', 'Cultures agri 2018', 'Term AE']",PhTcanzEPKE
Vesoul Agrocampus | France 3 la matinale - EU Partners,267,199,"04/04/2018 8h50 le matin
The Smart Farming Event for European Students
Des étudiants italiens, irlandais et français se sont rencontrés autour de la thématique agroéquipement cette semaine.
Merci à France 3 Bourgogne Franche Comté pour leur reportages.",2018-04-06 00:00:00,Vesoul Agrocampus,UCoP6WMAvbpSDtuyzLqsbvow,https://www.youtube.com/channel/UCoP6WMAvbpSDtuyzLqsbvow,"['Vesoul Agrocampus', 'IT TRALEE', 'UNIVERSITE BOLOGNE', 'AGROSUP DIJON', 'IUT CHALON', 'SFEES', 'Smart', 'Farming', 'Event', 'European', 'Students']",BNvSf8Oo-KI
Déchaumage xxl: John Deere 8400r vs John deere 8400 I La Beauce 2019 (episode 3),11728,191,"Pour ce troisième épisode, on se retrouve chez mon patron avec moi et lucas au volant de ces 2 monstres au déchaumage pour la préparation des semis de colza. Soit un John Deere 8400r attelée sur un déchaumeur horsch terrano de 6m à dents puis un John Deere 8400 attelé sur un déchaumeur à disque horsh joker de 7.25m.",2019-09-22 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['John Deere', '8400r', '8400', 'horsh', 'joker rt', 'terrano']",ZNjxRA9ZOGk
Semis de maïs XXL in France🌽🌽 I Doublé Claas arion & monosem 8 rangs I ETA POULIQUEN,3259,192,"Aujourd'hui, on se retrouve sur un gros chantier de semis de maïs avec l'ETA Pouliquen dans une parcelle de 20ha. Composé d'un doublé de claas arion ( 620 & 640) tous 2 attelés à un semoir à maïs monosem 8 rangs.
Bon visionnage!!!",2020-05-03 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['CLAAS', 'ARION', 'Monosem', 'semoir à maïs']",LkCf2wc7-04
MFR moirans | Présentation générale version 2020,464,155,"La MFR Moirans qui forme des jeunes et adultes depuis 50 ans. 12 formations continues en alternance pour + de 150 apprenants. Excellent taux de réussite supérieur à 85 % avec un taux d'employabilité à 87 %. 4 pôles métiers : biotechnologies & laboratoire, transformation, alimentation & santé, agroéquipement & agrofourniture, économie sociale & solidaire. #jeune #salarie #demandeurdemploi #adultereconversion #mfrmoirans #formations #alternance",2020-06-12 00:00:00,MFR Moirans,UCMhmQ6DtcmabSZKbGOsjRbw,https://www.youtube.com/channel/UCMhmQ6DtcmabSZKbGOsjRbw,[],YADr7TH8D0o
JE FILME LA NOUVELLE ENSILEUSE JOHN DEERE DE LA SARL #SORETA 🎥,49192,952,"Bonjour à tous, on se retrouve en cette saison d'ensilage à la SARL SORETA située à PANNECÉ en Loire Atlantique. L'ETA vient d'acquérir sa nouvelle ensileuse (d'occasion) mais équipée d'un cueilleur à maïs 12 rangs Kemper, pour satisfaire les nouveaux clients en demande débit plus important. 

Bon visionnage ! 

#JohnDeere #SORETA

La chaine Simon.Photography, est une chaine dédiée à la vidéo et la photo. Vous retrouverez principalement des vidéos de machines agricoles en FRANCE et à l'étranger occasionnellement. 

Die Simon.Photography Kette ist eine Kette, um Video- und Foto entschieden. Sie werden vor allem landwirtschaftliche Maschinen Videos in Frankreich und im Ausland gelegentlich finden.

Simon.Photography řetězec je řetězec rozhodl videa a fotografií. Najdete zde videa převážně zemědělskou techniku ve Francii iv zahraničí příležitostně.

De Simon.Photography keten is een keten besloten om video en foto. Je zal voornamelijk landbouwmachines video's in Frankrijk en het buitenland af en toe vinden.

--------------------------------------------------------------------------------------------------------------

Simon.Photography utilise des matériels de qualités pour filmer  :  Drone - camera Canon - GOPRO - Panasonic - nacelle stabilisé - 

Logiciel de montage : 
- Adobe Premiere Pro CC

https://www.facebook.com/Simon.Photog...

Site internet :
https://simon-photography35.com/",2021-10-05 00:00:00,Simon. Photography,UCf-VlPda6uzNTc6VCCuBycQ,https://www.youtube.com/channel/UCf-VlPda6uzNTc6VCCuBycQ,"['HLG', 'HLG MACHINERY', 'Gael blard', 'Pailleux de france', 'MR AGRI FRANCE', 'Stervio', 'chaine agricole', 'Alex prodeal center', 'john deere', 'loagri', 'Loic madre', 'Etienne agri youtubeurre', 'Alex de la vienne', ""Thierry agriculteur d'aujourd'hui"", 'farming together', 'Estelle farming together', 'powerboost', 'MD agri', 'landtechnick', 'landtechnick vidéo', 'agrartechnick', 'agrartechnick HD', 'PROFI', 'harvest', 'HORSCH', 'JLC de lunelle', 'Jean loup chatard', 'ensilage', 'John deere', 'thievin', 'silage']",VZmldImeDIE
Saison de paille en Côte d'or I JD 8430 + New Holland 1290 plus I Bourgogne 2020 I Episode 2,5826,197,"Dans ce 2e épisode, on se retrouve cette fois-ci en plein pressage et ramassage de paille du début d'après-midi jusqu'au coucher de soleil. Avec un jolie John Deere 8430 + bigbaler 1290 plus New Holland, tous sa ramasser à se suivre avec un télescope Caterpillar et un John Deere 6910 + plateau tourelle pour le transport de ceux-ci.

Bon visionnage!!!!",2020-08-23 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],gkSw5fqd5tE
Une passion sans moderation,58,185,"Gagnant de la catégorie Aprodema ""l'Agroéquipement la technologie au service de la nature"" au concours je filme le métier qui me plait 2019",2019-07-24 00:00:00,Aprodema Aprodema,UCMLLcgMQSlAiLCcBKBMGxTQ,https://www.youtube.com/channel/UCMLLcgMQSlAiLCcBKBMGxTQ,"['jfllmqmp', 'agroequipement', 'machinisme']",9BR8I682VoE
ETA Provost Lairie - Claas jaguar 840 + groupe de fauche  claas 9m,3500,191,fauchage avec un ensemble pas très commun sur une ensileuse jaguar 840 atteler à un groupe de fauche 9m à  l'ETA Provost-Lairie.,2018-05-21 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],eyw_XSX-eoM
"Florian, 21 ans en 4e année d'école d'ingénieur (agronomie)",327,102,"A l'occasion du salon de l'agriculture 2020, nous sommes partis à la rencontre de deux jeunes en formation dans le réseau Aproderma. Focus sur Florian, 21 ans, futur ingénieur agronome spécialisé dans l'agroéquipement. Il nous explique son parcours de formation et incite le  plus de jeunes à se former dans ce secteur qui recrute !",2020-02-28 00:00:00,Centre Inffo,UCtwR0NyeLK63RawgCn1bpjA,https://www.youtube.com/channel/UCtwR0NyeLK63RawgCn1bpjA,"['yt:cc=on', 'Agriculture', 'métiers', 'jeunes', 'ingénieur', 'agronome', 'agronomie']",FdOx1f1FnF8
"L'Aventure du Vivant, le Tour",183,122,"En octobre dernier, l'Aventure du Vivant le Tour a traversé la région Auvergne-Rhône-Alpes afin de faire découvrir la diversité des métiers et des formations du vivant: plus de 200 métiers avec un emploi à la clé, dans des secteurs passionnants comme l'environnement, l'agriculture, l'agroéquipement, l'alimentation, les services à la personne....et plus de 150 formations générales, technologiques ou professionnelles!",2020-12-02 00:00:00,L'aventure du vivant,UCnRPDBdmEl5ikkeL4VX8hfw,https://www.youtube.com/channel/UCnRPDBdmEl5ikkeL4VX8hfw,[],PG99UtPvkCg
Film Mobilité européenne 2016 en Catalogne [ MFR B3G ],57,324,Film qui résume la période de stage des élèves de classe de première Bac-pro agroéquipement de la MFR DE BOURGOUGNAGUE en mobilité en Espagne en Catalogne pendant 1 mois.Dans des élevages mais aussi dans la viticulture.,2018-03-15 00:00:00,CFA-MFR BOURGOUGNAGUE,UC9lAc89_gvXNAdABXmTwjgQ,https://www.youtube.com/channel/UC9lAc89_gvXNAdABXmTwjgQ,[],ZNEwsrdyOwE
Le Lycée Agricole de Vesoul,14769,425,"Dans cette vidéo, 3 élèves de BTS Génies des équipements Agricoles nous présentent leur lycée agricole situé à Vesoul, mais également à Port-sur-Saône où se trouvent une exploitation et un hall d'agroéquipement. 
À travers ce document, vous découvrirez les différentes filières que propose le lycée, mais également les différents sites qui sont de réels supports pédagogiques.",2015-05-18 00:00:00,Visual Agri,UCSOFDjUXiPCcoyTKTwDtH7Q,https://www.youtube.com/channel/UCSOFDjUXiPCcoyTKTwDtH7Q,"['Lycée', 'Agricole', 'Vesoul', 'Filière', 'Gopro', 'Hero 3', 'DJI', 'Phantom 2', 'Drone', 'Présentation', 'Haute-Saône (French Department)', 'Franche-Comté (French Region)', 'France', 'Tracteur', 'machine', 'Port-sur-Saône (City/Town/Village)', ""Hall d'agroéquipement"", 'Ferme', 'vaches', 'moutons', 'Bac STAV', 'BTS', 'GEA', 'GdEA']",yRSrr0S4vN0
EP 1/4 - NOUVEAU PROJET ‼️ UNE JOURNÉE D'ÉPANDAGE AVEC L'ETA BS AGRI 🎥 🌾,39991,1298,"Bonjour à tous, aujourd'hui je vous emmène chez l'ETA BS Agri dans le Loiret pour découvrir les différentes activités de l'entreprise avec en premier lieu, les épandages de digestat sur blé. Ensuite je vous donne rendez-vous pour les ensilages de céréales immatures courant mai, puis les épandages solides, pressage et transport en juillet, pour finir sur les récoltes d'automne, toujours pour les méthaniseurs. 

Bon visionnage ! 

La chaine Simon.Photography, est une chaine dédiée à la vidéo et la photo. Vous retrouverez principalement des vidéos de machines agricoles en FRANCE et à l'étranger occasionnellement. 

Die Simon.Photography Kette ist eine Kette, um Video- und Foto entschieden. Sie werden vor allem landwirtschaftliche Maschinen Videos in Frankreich und im Ausland gelegentlich finden.

Simon.Photography řetězec je řetězec rozhodl videa a fotografií. Najdete zde videa převážně zemědělskou techniku ve Francii iv zahraničí příležitostně.

De Simon.Photography keten is een keten besloten om video en foto. Je zal voornamelijk landbouwmachines video's in Frankrijk en het buitenland af en toe vinden.

--------------------------------------------------------------------------------------------------------------

Simon.Photography utilise des matériels de qualités pour filmer  :  Drone - camera Canon - GOPRO - Panasonic - nacelle stabilisé - 

Logiciel de montage : 
- Adobe Premiere Pro CC 2015 
- After Effect CC 2015

Découvrez les autres reportages sur : 
Find out more about :
Andere Geschichten auf :
Zie andere verhalen op :

https://www.facebook.com/Simon.Photog...

Site internet :
https://simon-photography35.com/",2021-03-17 00:00:00,Simon. Photography,UCf-VlPda6uzNTc6VCCuBycQ,https://www.youtube.com/channel/UCf-VlPda6uzNTc6VCCuBycQ,"['Jeff', 'REIFF', 'BLUNK', 'JOHN', 'DEERE', 'Fendt', 'Case', 'Ih', 'New', 'Holland', 'Claas', 'CLAAS', 'XERION', 'FENDT', 'MASSEY', 'FERGUSON', 'NEW', 'HOLLAND', 'HORSCH', 'VADERSTAD', 'ALPEGO', 'PICHON', 'MAUGUIN', 'SAMSON', 'KAWECO', 'VERVAET', 'HOLMER', 'HLG', 'HLG Machinery', 'Loagri', 'Loic madre', 'Loagri JD moitrack', 'Etienne agriyoutubeurre', 'chaine agricole', 'prodealcenter', 'Alexandre prodealcenter', ""Thierry agriculteur d'aujourd'hui"", 'thierry agriculteur', 'Farming together', 'ETA BSA', 'BSAGRI', 'Beets agri service', 'hlg', 'agrartechnik', 'landtecknik', 'Agrar landtechnik', 'Etienne']",9BNLUQ5YiyY
Chenilles en terrain humide,6955,231,"#ChenillesNormandie #AgricultureFrance
Wilfried Lecarpentier, à Longues-sur-Mer, a monté un système de chenilles sur son tracteur. Explications sur leur utilité en terrain humide notamment.",2019-03-07 00:00:00,L'Agriculteur Normand,UCOFxpYDeXPc4rOWVoPTXqbg,https://www.youtube.com/channel/UCOFxpYDeXPc4rOWVoPTXqbg,"['Lecarpentier Wilfried', 'ETA', 'Normandie', 'chenilles', 'épandage']",3ipWhrqJ5sc
l'agriculture en Haute Saône,916,309,,2015-01-18 00:00:00,agroéquipement deFrance,UCs6-0PkxQpt7OETxgub1Ipw,https://www.youtube.com/channel/UCs6-0PkxQpt7OETxgub1Ipw,['Agriculture (Industry)'],s_SEOY0ORpc
Semis de blé 2018 - NH blue power t7 270 + sky 6 m I ETA LE LAY,4872,210,Les semis de céréales débutait fin octobre à l'ETA LE LAY avec new holland blue power T7.270 + semoir sky maxidrill 6m. Ce tracteur est équipée de l'autoguidage.,2018-11-03 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['new holland', 'blue power', 'sky']",s7UIcCLbXmQ
Portes Ouvertes sur RDV MFR-CFA Chemillé : Samedi 19 mars 2022,23504,58,"N'hésitez pas à nous contacter au 02 41 30 62 35, pour fixer un RDV pour une visite et une information personnalisée, le samedi 19 mars 2022.
Venez vous renseigner sur nos formations 4ème et 3ème d'orientation, CAP agricole métiers de l'agriculture ""productions animales"" ou ""productions végétales"", Bac Pro Agroéquipement. Formation par alternance sous statut scolaire ou en apprentissage.",2022-02-10 00:00:00,MFR-CFA Chemillé,UCRa0O1c29WyDTZLyBjnq6xg,https://www.youtube.com/channel/UCRa0O1c29WyDTZLyBjnq6xg,[],EBBCr0xyR-E
NOREMAT,474,59,Visite de la société NOREMAT par les BTS Gdea du CHESNOY,2019-12-02 00:00:00,Agroequipement TV,UCJ6hqIrCA1qL_yrTd8N6BVA,https://www.youtube.com/channel/UCJ6hqIrCA1qL_yrTd8N6BVA,"['NOREMAT', 'BTSGDEA', 'LECHESNOY']",1dpC65bCujw
Moisson de maïs 2018 xxl- lexion 770 + 10 rangs & CR 9090 + 8 rangs I ETA LE LAY,4877,157,"Chantier de maïs grain xxl près de quimper avec l'eta le lay. Avec 2 grosse machines , une claas lexion 770 + cueuilleur 10 rangs capello & new holland CR 9090 + cueilleur 8 rangs geringhoff à 100m l'une de l'autre chez  deux clients différents.",2018-10-13 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['claas', 'new holland', 'lexion', 'rolland', 'capello', 'geringhoff']",C1-c8VcoU7Y
MFR SUD AGROMAT CFA CAMPUS ALTERNANCE D'ESCATALENS 82,70,234,"S'inscrire à la MFR Sud Agromat, c'est avant tout aimer les métiers de l'agriculture et de la maintenance. Grace à notre formation CGEA et Agroéquipement, vous deviendrez autonome sur une exploitation que vous gérerez au mieux.
C'est la mécanique qui vous passionne ? Nous vous proposons une filière maintenance avec 3 options : matériels agricoles, parc et jardin ou travaux publics.
Vous êtes adultes et vous cherchez une formation ? Contactez nous , nous adaptons notre offre à la demande.
Dès la 4ème, vous pouvez bénéficier d'un suivi personnalisé, d'une pédagogie différenciée et de l'encadrement d'une équipe toujours à l'écoute.
Entrer à la MFR, c'est avant tout intégrer une famille, un groupe et un réseaux, c'est s'autonomiser autour de projets novateurs, c'est progresser.",2021-05-19 00:00:00,MFR SUD AGROMAT - CFA ESCATALENS,UCLYSX9LP47QHp6HxILmn-1g,https://www.youtube.com/channel/UCLYSX9LP47QHp6HxILmn-1g,['MFR ; cfa ; mécanique ; agriculture ; bac ; apprentissage ; alternance ; escatalens'],tq-QGqSCcdw
Une John Deere 7450 BLACK/GREEN à l'ensilage de maïs I ETA Grimoux,5828,195,"Direction le Mayenne cette fois-ci, ou j'ai pu filmer une ensileuse John Deere 7450 avec son bec 8rangs. Une ensileuse peu commune car elle est entièrement personnalisée par l'entreprise Grimoux. Tout ce qui est jaune à été repeint en noir (bec,jantes,goulote,etc..) ainsi que les autocollants entièrement refaits en noir!!!!",2020-09-06 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],AwI3bKnfmeQ
جولة في معهد التقنيين المتخصصين في الميكنة الفلاحية و التجهيز القروي ببوقنادل,2387,327,فلاحة بلادنا,2019-12-18 00:00:00,فلاحة بلادنا,UCL_UbuMr7VwcAk6h1qARpKA,https://www.youtube.com/channel/UCL_UbuMr7VwcAk6h1qARpKA,[],BExnf03An7s
🍀 L'APPRENTISSAGE  - La passion de transmettre,102,289,"Opter pour la voie de l'apprentissage, c'est se former tout en apprenant un métier, au contact de professionnels et sur un véritable lieu de travail. Découvrez le témoignage de nos apprentis, de leurs maîtres d'apprentissages et de nos formateur !

Nos secteurs de formation :
✨ Aménagement paysager
✨ Productions agricoles
✨ Productions végétales
✨ Bois et forêts 
✨ Services aux personnes
✨ Commerce
✨ Agroéquipement
✨ Élevages spécialisés
✨ Agroalimentaire
✨ Animation sportive
✨ Protection de l'environnement
✨ Gestion exploitation

L'un d'entre eux vous intéresse ?
N'hésitez plus et retrouvez toutes les informations sur notre site internet : www.cfaenvol.fr",2021-11-19 00:00:00,CFA Envol,UCCqmuGzPWqM3fmwo1XCujeQ,https://www.youtube.com/channel/UCCqmuGzPWqM3fmwo1XCujeQ,[],5aFvuAeY_6o
Couvrir les besoins de nos producteurs avec Jean-Marie Lavatine - E7,715,219,"Jean-Marie Lavatine, directeur agroéquipement et agrofourniture, nous explique, qu'en temps de crise, les activités indispensables au service des producteurs de Sodiaal sont maintenues.",2020-04-10 00:00:00,Coopérative Sodiaal,UCmZWhpsW_yvQFuoz69ADUwA,https://www.youtube.com/channel/UCmZWhpsW_yvQFuoz69ADUwA,[],pT4GWziJmRw
Les métiers des Agroéquipements avec l'Aprodema,254,154,,2011-10-21 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,['grandclement'],KKb3d6nL6XM
🍀 L'APPRENTISSAGE - Une voie de formation pour tous,37,234,"Donner la chance à chaque élève de choisir sa voie, qu'il soit homme ou femme, c'est l'un des piliers des établissements qui composent le CFA. Nos métiers sont des métiers-passion, accessibles à tous.

Nos 12 secteurs de formation :
✨ Aménagement paysager
✨ Productions agricoles
✨ Productions végétales
✨ Bois et forêts 
✨ Services aux personnes
✨ Commerce
✨ Agroéquipement
✨ Élevages spécialisés
✨ Agroalimentaire
✨ Animation sportive
✨ Protection de l'environnement
✨ Gestion exploitation

L'un d'entre eux vous intéresse ?
N'hésitez plus et retrouvez toutes les informations sur notre site internet : www.cfaenvol.fr",2021-11-19 00:00:00,CFA Envol,UCCqmuGzPWqM3fmwo1XCujeQ,https://www.youtube.com/channel/UCCqmuGzPWqM3fmwo1XCujeQ,"['formation', 'parité homme femme', 'parité femme homme', 'diversité', 'formation accessible', 'inclusion', 'inclusive', 'formation inclusive', 'apprentissage', ""femme dans l'apprentissage"", 'métier femme', 'métier genre']",kvlt1R8qPSY
Comment prendre en main un tracteur ?,18004,206,Vidéo de présentation de prise en main tracteur type avant utilisation en tout sécurité,2020-02-05 00:00:00,EFEA - L'agriculture de demain est entre vos mains,UCFRWgjZ8lfAsHw64H6RZLUw,https://www.youtube.com/channel/UCFRWgjZ8lfAsHw64H6RZLUw,"['agroéquipements', 'formation', 'Nozay']",s1TI7i1WllY
La sécurité enseignée dans les lycées agricoles,24878,83,"Alors que la Corrèze a enregistré trois accidents mortels de tracteur en une semaine, ce reportage dans un lycée agricole pour découvrir comment les agriculteurs de demain sont formés aux questions de sécurité. Reportage au lycée agricole de Saint-Yrieix-la-Perche. Reportage de Laurent Du Rusquec, Henri Simonet et Chantal Cogne. Intervenants : Gabriel Roy (élève en seconde agroéquipement au lycée agricole de Saint-Yrieix-la-Perche) et Xavier Vailloud (enseignant en agroéquipement au lycée agricole de Saint-Yrieix-la-Perche) 

Toute l'actualité en Nouvelle-Aquitaine 
► http://france3-regions.francetvinfo.fr/nouvelle-aquitaine/

Rejoignez notre communauté Facebook
►https://www.facebook.com/France3Aquitaine
►https://www.facebook.com/france3limousin/
►https://www.facebook.com/France3PoitouCharentes/

Suivez-nous sur Twitter 
► https://twitter.com/F3Aquitaine
► https://twitter.com/F3limousin
► https://twitter.com/F3PoitouChtes

Téléchargez l'application France 3 Régions
► http://bit.ly/1FPo7Ga

Abonnez-vous à notre newsletter
► http://france3-regions.francetvinfo.fr/abonnements/",2018-05-31 00:00:00,France 3 Nouvelle-Aquitaine,UCwTvW0qRQXV-yvBghNVgqKg,https://www.youtube.com/channel/UCwTvW0qRQXV-yvBghNVgqKg,"['France 3 Nouvelle-Aquitaine', 'France Télévisions', 'France 3', 'Nouvelle-Aquitaine', 'agriculture', 'sécurité', 'corrèze', 'fait-divers', 'formation', 'éducation']",vaRW3XulifU
"""L'agriculture en 2070"" - par les étudiants de l'ISA de Lille - au Forum Agroéquipement 2018",60,965,"Les étudiants de l'ISA de Lille, école d'ingénieurs en sciences du vivant, nous transporte vers le futur en nous donnant une projection claire et bien étayée de ce que pourrait être l'agriculture en 2070. Découvrez leur petite pièce de théâtre jouée avec talent, fraîcheur et passion du métier.",2018-05-31 00:00:00,AXEMA,UCFx5f3k1FhakRja9gmYFwFA,https://www.youtube.com/channel/UCFx5f3k1FhakRja9gmYFwFA,"['agriculture', 'agriculteur', 'forum agroéquipement', 'machine', 'machinisme', 'étudiant', 'ISA Lille', 'école', 'vivant', 'pièce de théâtre', '2070', 'futur', 'vision', 'avenir', 'moderne', 'axema', 'agricole', 'visonnaire', 'jeunes', 'scène', 'Dunkerque', 'numérique', 'robot']",cIo9kPlY5n4
"[Formation] Le CS TMA, une formation pour se spécialiser en tracteurs et machines agricoles !",1035,247,"Anthony BOUTON, formateur au centre ÉFEA Nozay (44), vous présente la formation idéale pour se spécialiser dans l'utilisation et la maintenance des tracteurs et machines agricoles. 
Le CS TMA n'aura plus de secret pour vous !

Cette formation vous intéresse, n'hésitez pas à nous contacter : www.efea-formation.fr",2020-12-02 00:00:00,EFEA - L'agriculture de demain est entre vos mains,UCFRWgjZ8lfAsHw64H6RZLUw,https://www.youtube.com/channel/UCFRWgjZ8lfAsHw64H6RZLUw,"['agroéquipements', 'formation', 'Nozay', 'agriculture', 'tracteur', 'tracteurs', 'machines agricoles', 'maintenance', 'maintenance agricole', 'apprentissage', 'Pays de la Loire', 'agro-équipement', 'Loire-Atlantique', 'Certificat de spécialisation', 'ÉFEA', 'EFEA']",DoOS8-2gq8Q
New John Deere 9700i & 10 rangs I ETA Danielou,8115,190,"Saison d'ensilage enfin démarré dans le Finistère nord avec la nouvelle ensileuse acquit cette année par l'ETA Danielou, une John Deere 9700i (770cv) équipé d'un bec 10 rangs. Ainsi que les remorques et tasseurs sont présents sur ce chantier complet. Certaines parcelles ont succombé aux rafales de vent de juillet, d’où l'utilité des releveurs sur le bec. 

Bon visionnage!!!",2019-09-29 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,"['John Deere 9700', 'john deere', 'gilibert', 'alein', 'John Deere 8000']",1Koa1mPPSQE
Travaux pratiques en BTS Génie des équipements agricoles,794,55,,2019-10-10 00:00:00,Agroequipement TV,UCJ6hqIrCA1qL_yrTd8N6BVA,https://www.youtube.com/channel/UCJ6hqIrCA1qL_yrTd8N6BVA,[],PHSki0wv78c
Reportages EDD - Paroles de Tiers temps - Joël Busson,181,1225,"Au Lycée agricole La Germinière (Le Mans Rouillon), Joël Busson dispose d'un tiers temps consacré au développement du lien entre agronomie et agroéquipement, dans le cadre d'un projet de transition agro-écologique. Son activité consiste à mobiliser des professionnels autour du projet et à faire le lien avec le projet éducatif et pédagogique de l'établissement.",2016-10-29 00:00:00,reportages EDD,UCQBpn9yfCSiUge4ObL4GXgA,https://www.youtube.com/channel/UCQBpn9yfCSiUge4ObL4GXgA,"['agronomie', 'agroéquipement', 'agro-écologie', 'dispositif tiers temps', 'Lycée La Germinière', 'pédagogie', 'animation', 'développement territoires']",iUA8f0-c6Q4
